rowId,1,2,3
29,-0.899763343,0.469271175,1.086217159
37,-0.188980114,0.053380807,0.93665598
51,0.35117234,-0.685569951,1.048045098
73,-0.915285455,0.520964549,1.08497966
104,-0.28875952,-0.101286327,1.030206086
116,0.936088452,-0.747588079,0.633849687
143,-0.880731292,0.478018213,0.965584881
148,-0.160069115,-0.164503983,0.868955309
152,-0.291226701,-0.277224774,1.1428565
160,0.336348809,-0.656150203,0.977893229
198,-0.700923557,0.247602188,1.110205585
214,-0.200615734,-0.131105144,0.925580371
215,0.178043714,-0.632090046,1.259752485
235,0.018341459,0.180618897,0.527375341
237,-0.69422741,0.285977791,1.092975803
242,0.277122836,-2.84712E-4,0.393817871
253,0.22740437,-0.642623615,1.122532971
258,-0.192154394,-0.101882611,1.0468076
319,0.055706982,-0.012024769,0.549531795
328,0.83489655,-0.480599224,0.343965731
342,-0.288054124,-0.117587837,1.129910365
346,-0.247507506,0.062522274,1.003128673
347,-0.172057434,0.042452809,0.754481965
361,0.229176379,-0.113214318,0.686781293
366,0.75133954,-0.73705451,0.557532697
379,0.097655872,-0.211619663,0.739094151
387,-0.780953589,0.333680474,1.137906507
397,0.691040139,-0.0014912,0.014067746
407,0.728422701,-0.06928655,0.028870129
408,-0.134681688,-0.156752297,1.024665901
415,-0.986864371,0.614003343,1.020977205
443,0.182627082,-0.126731625,0.713244717
449,-0.888143058,0.410617292,1.084360911
458,-0.851118306,0.381591972,1.173603571
464,-0.402994425,-0.236071929,1.22224677
477,0.81233752,-0.60366797,0.382742262
479,0.094486703,0.125352462,0.547685543
489,0.159710243,-0.278616876,0.839412419
504,0.754150899,-0.494912349,0.287959418
520,0.652618227,-0.36728215,0.42397951
544,-0.123402173,-0.169673321,1.017897738
550,-0.15090238,-0.148002938,1.043761451
557,-0.239751561,-0.085782955,1.093594552
570,-0.169235851,-0.142040103,0.889264559
582,-0.259143126,0.013613103,0.87818895
590,-0.840179562,0.296905789,1.144046402
594,0.270784499,-0.615176011,1.049282596
603,0.146317949,-0.170865888,0.72986051
608,0.231289158,-0.618957887,1.099734447
613,-0.210135168,-0.144821986,1.1428565
628,-0.204846404,0.06848511,0.873881504
632,-1.000256665,0.664699045,1.118201728
645,0.702677464,-0.350184821,0.287959418
659,0.138565412,-0.016201074,0.479985823
664,0.31237558,-0.726706555,1.080696013
675,0.677290036,-0.208638246,0.233799833
687,0.920924149,-0.216192717,-0.125008014
698,-0.959364164,0.900869089,0.763710846
704,0.864168766,-0.75375973,0.505835257
718,0.594789415,-0.746984835,0.679394381
720,-0.271835136,-0.282591326,1.128672866
729,-0.312029227,1.118965015,-0.138572898
746,0.973113204,-0.775012482,0.388896435
750,-1.075703329,0.777018446,1.108349338
755,0.026093996,-0.386964147,1.156373788
758,-0.011629337,-0.329708166,1.153280042
792,-0.24997639,0.241639353,0.67077949
814,-0.578569786,0.342033084,0.77971265
822,-0.418153616,0.229713682,0.93665598
828,-0.345523423,-0.027337887,1.062847481
853,-0.255617852,0.28419126,0.536607078
876,-1.38878654,2.0,0.017780241
883,-0.383250163,0.170479757,0.853567495
914,-0.459405631,0.455350158,0.567995744
961,-0.540846454,0.200897178,0.934809252
975,-0.223885271,0.303077439,0.454136389
999,-1.380335423,2.0,0.055952301
1011,-0.274656719,-0.144821986,1.242522702
1119,-0.644866754,0.609827038,0.829564789
1180,-0.541204264,0.371452832,0.740326889
1194,-0.395942173,0.020387998,1.099734447
1249,-0.448122708,0.263309735,0.908959819
1255,-0.366325779,0.02096804,1.141619002
1303,-1.363756922,2.0,0.084224376
1310,-0.413570249,0.286581035,0.822796626
1341,-0.344466181,0.328320882,0.79879392
